id_lie;cod_lmi;similarity;a_score;lie_index;lie_add;lmi_index;lmi_add;match
URG-01463;B-II-m-B-19770;"{""matched"":[0,1,2],""matchScore"":[1,0.3482142857142857,1],""exact"":2,""score"":2.3482142857142856,""order"":1,""size"":0.3333333333333333}";104.482142857143;2340;strada tunari 83;1846;strada toamnei 83;no
URG-01464;B-II-m-B-18019;"{""matched"":[0,1,2],""matchScore"":[1,0.35000000000000003,0.42500000000000004],""exact"":1,""score"":1.7750000000000001,""order"":1,""size"":0.3333333333333333}";103.925;2341;strada tunari 87;102;strada atena 8;no
URG-01465;B-II-m-B-19818;"{""matched"":[0,1,2],""matchScore"":[1,0.37752525252525254,0.38],""exact"":1,""score"":1.7575252525252525,""order"":1,""size"":0.3333333333333333}";104.155252525253;2342;strada turturelelor 26-26a;1894;strada tuberozelor 2;no
URG-01466;B-II-m-B-18599;"{""matched"":[0,2,4],""matchScore"":[1,0.36111111111111116,1],""exact"":2,""score"":2.361111111111111,""order"":0.7333333333333334,""size"":0.2}";104.611111111111;2343;strada uioara 3;650;strada dobrescu i demetru 3;no
URG-01467;B-II-m-B-19824;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2344;splaiul unirii 2f;1899;splaiul unirii 173;no
URG-01468;B-II-m-B-19824;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2345;splaiul unirii 5;1899;splaiul unirii 173;no
URG-01469;B-II-m-B-19824;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2346;splaiul unirii 9;1899;splaiul unirii 173;no
URG-01470;B-II-m-B-19824;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2347;splaiul unirii 58;1899;splaiul unirii 173;no
URG-01471;B-II-m-B-19824;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2348;splaiul unirii 72;1899;splaiul unirii 173;no
URG-01472;B-II-m-B-19824;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2349;splaiul unirii 84;1899;splaiul unirii 173;no
URG-01473;B-II-m-B-19824;"{""matched"":[0,1,2],""matchScore"":[1,1,0.275],""exact"":2,""score"":2.275,""order"":1,""size"":0.3333333333333333}";110.275;2350;splaiul unirii 102-104;1899;splaiul unirii 173;no
URG-01474;B-II-m-B-19824;"{""matched"":[0,1,2],""matchScore"":[1,1,0.29999999999999993],""exact"":2,""score"":2.3,""order"":1,""size"":0.3333333333333333}";110.3;2351;splaiul unirii 112;1899;splaiul unirii 173;no
URG-01475;B-II-m-B-19824;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2352;splaiul unirii 209;1899;splaiul unirii 173;no
URG-01476;B-II-m-B-19825;"{""matched"":[0,1,2],""matchScore"":[1,1,0.3333333333333333],""exact"":2,""score"":2.3333333333333335,""order"":1,""size"":0.3333333333333333}";110.333333333333;2353;strada unitatii 52;1900;strada unitatii 82;no
URG-01477;B-II-m-B-20921;"{""matched"":[0,2,1,-1],""matchScore"":[1,0.4523809523809524,0.34722222222222215,0],""exact"":1,""score"":1.7996031746031744,""order"":0.6666666666666667,""size"":0.25}";1048.71031746032;2354;strada valeriu braniste 38;1418;strada parintele galeriu 13;no
URG-01478;B-II-m-B-19830;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2355;strada vanatori 1;1906;strada vanatori 4;no
URG-01479;B-II-m-B-17949;"{""matched"":[0,2,3],""matchScore"":[1,0.42388888888888887,0.35],""exact"":1,""score"":1.773888888888889,""order"":0.7777777777777777,""size"":0.25}";104.588888888889;2356;strada vaselor 23;26;strada alecsandri vasile 20;no
URG-01480;B-II-m-B-19696;"{""matched"":[0,2,3],""matchScore"":[1,0.42388888888888887,1],""exact"":2,""score"":2.423888888888889,""order"":0.7777777777777777,""size"":0.25}";105.238888888889;2357;strada vaselor 24;1777;strada sion vasile 2-4;no
URG-01481;B-II-m-B-17949;"{""matched"":[0,2,3],""matchScore"":[1,0.42388888888888887,0.35],""exact"":1,""score"":1.773888888888889,""order"":0.7777777777777777,""size"":0.25}";104.588888888889;2358;strada vaselor 28;26;strada alecsandri vasile 20;no
URG-01482;B-II-m-B-17994;"{""matched"":[0,2,3],""matchScore"":[1,0.30952380952380953,1],""exact"":2,""score"":2.3095238095238093,""order"":0.7777777777777777,""size"":0.25}";104.095238095238;2359;strada vaselor 30;72;strada aman theodor 30;no
URG-01483;B-II-m-B-17941;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.2333333333333333,1],""exact"":3,""score"":3.2333333333333334,""order"":0.75,""size"":0.25}";1103.33333333333;2360;strada vasile conta 6;18;strada alecsandri vasile 6;no
URG-01484;B-II-m-B-19777;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,0.33809523809523806,0],""exact"":2,""score"":2.3380952380952382,""order"":0.6666666666666667,""size"":0.25}";1103.38095238095;2361;strada vasile conta 17;1853;strada toneanu vasile 9;no
URG-01485;B-II-m-B-19777;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,0.33809523809523806,0],""exact"":2,""score"":2.3380952380952382,""order"":0.6666666666666667,""size"":0.25}";1103.38095238095;2362;strada vasile conta 19;1853;strada toneanu vasile 9;no
URG-01486;B-II-m-B-19748;"{""matched"":[0,3,1,4],""matchScore"":[1,1,0.4212962962962963,0.35],""exact"":2,""score"":2.7712962962962964,""order"":0.5999999999999999,""size"":0.2}";1104.56296296296;2363;strada vasile cristescu 11;1822;strada stroiescu v vasile 1-3;no
URG-01487;B-II-m-B-19010;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,1,0],""exact"":3,""score"":3,""order"":0.6666666666666667,""size"":0.25}";1110;2364;strada vasile lascar 6;1062;strada lascar vasile 32;no
URG-01488;B-II-m-B-19010;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,1,0],""exact"":3,""score"":3,""order"":0.6666666666666667,""size"":0.25}";1110;2365;strada vasile lascar 21;1062;strada lascar vasile 32;no
URG-01489;B-II-m-B-19012;"{""matched"":[0,2,1,3],""matchScore"":[1,1,1,0.3333333333333333],""exact"":3,""score"":3.3333333333333335,""order"":0.75,""size"":0.25}";1110.33333333333;2366;strada vasile lascar 24;1063;strada lascar vasile 34;no
URG-01490;B-II-m-B-19010;"{""matched"":[0,2,1,3],""matchScore"":[1,1,1,0.35],""exact"":3,""score"":3.35,""order"":0.75,""size"":0.25}";1110.35;2367;strada vasile lascar 35;1062;strada lascar vasile 32;no
URG-01491;B-II-m-B-19012;"{""matched"":[0,2,1,3],""matchScore"":[1,1,1,0.2916666666666667],""exact"":3,""score"":3.2916666666666665,""order"":0.75,""size"":0.25}";1110.29166666667;2368;strada vasile lascar 48-50;1063;strada lascar vasile 34;no
URG-01492;B-II-m-B-19010;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,1,0],""exact"":3,""score"":3,""order"":0.6666666666666667,""size"":0.25}";1110;2369;strada vasile lascar 68;1062;strada lascar vasile 32;no
URG-01493;B-II-m-B-19011;"{""matched"":[0,2,1,3],""matchScore"":[1,1,1,0.35],""exact"":3,""score"":3.35,""order"":0.75,""size"":0.25}";1110.35;2370;strada vasile lascar 71;1064;strada lascar vasile 76;no
URG-01494;B-II-m-B-19011;"{""matched"":[0,2,1,3],""matchScore"":[1,1,1,0.35],""exact"":3,""score"":3.35,""order"":0.75,""size"":0.25}";1110.35;2371;strada vasile lascar 77;1064;strada lascar vasile 76;no
URG-01495;B-II-m-B-19011;"{""matched"":[0,2,1,3],""matchScore"":[1,1,1,0.35],""exact"":3,""score"":3.35,""order"":0.75,""size"":0.25}";1110.35;2372;strada vasile lascar 79;1064;strada lascar vasile 76;no
URG-01496;B-II-m-B-19010;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,1,0],""exact"":3,""score"":3,""order"":0.6666666666666667,""size"":0.25}";1110;2373;strada vasile lascar 80;1062;strada lascar vasile 32;no
URG-01497;B-II-m-B-19010;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,1,0],""exact"":3,""score"":3,""order"":0.6666666666666667,""size"":0.25}";1110;2374;strada vasile lascar 81;1062;strada lascar vasile 32;no
URG-01498;B-II-m-B-19010;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.28928571428571426,0.3125],""exact"":2,""score"":2.601785714285714,""order"":0.75,""size"":0.25}";1103.20535714286;2375;strada vasile lucaciu 31-33;1062;strada lascar vasile 32;no
URG-01499;B-II-m-B-17942;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.26607142857142857,0.925],""exact"":2,""score"":3.191071428571429,""order"":0.75,""size"":0.25}";1103.58571428571;2376;strada vasile lucaciu 77;19;strada alecsandri vasile 7;no
URG-01500;B-II-m-B-17943;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.26607142857142857,0.925],""exact"":2,""score"":3.191071428571429,""order"":0.75,""size"":0.25}";1103.58571428571;2377;strada vasile lucaciu 88;20;strada alecsandri vasile 8;no
URG-01501;B-II-m-B-19375;"{""matched"":[0,2,1,3],""matchScore"":[1,1,1,0.35],""exact"":3,""score"":3.35,""order"":0.75,""size"":0.25}";1110.35;2378;strada vasile parvan 14;1430;strada parvan vasile 12;no
URG-01502;B-II-m-B-18555;"{""matched"":[0,1,-1,3],""matchScore"":[1,0.32142857142857145,0,1],""exact"":2,""score"":2.321428571428571,""order"":1,""size"":0.25}";1033.14285714286;2379;intrarea vasile paun 2;605;intrarea dascalu nicolae 2;no
URG-01503;B-II-m-B-17943;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.19583333333333333,1],""exact"":3,""score"":3.1958333333333333,""order"":0.75,""size"":0.25}";1102.95833333333;2380;strada vasile stroescu 8;20;strada alecsandri vasile 8;no
URG-01504;B-II-m-B-17948;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.19583333333333333,1],""exact"":3,""score"":3.1958333333333333,""order"":0.75,""size"":0.25}";1102.95833333333;2381;strada vasile stroescu 18;25;strada alecsandri vasile 18;no
URG-01505;B-II-m-B-19777;"{""matched"":[0,2,1,-1],""matchScore"":[1,1,1,0],""exact"":3,""score"":3,""order"":0.6666666666666667,""size"":0.25}";1110;2382;strada vasile toneanu 17;1853;strada toneanu vasile 9;no
URG-01506;B-II-m-A-20964;"{""matched"":[0,1,2],""matchScore"":[1,0.375,0.42500000000000004],""exact"":1,""score"":1.8,""order"":1,""size"":0.3333333333333333}";104.175;2383;aleea vergului 1;490;aleea circului 15;no
URG-01507;B-II-m-A-20964;"{""matched"":[0,1,-1],""matchScore"":[1,0.375,0],""exact"":1,""score"":1.375,""order"":1,""size"":0.3333333333333333}";103.75;2384;aleea vergului 3;490;aleea circului 15;no
URG-01508;B-II-m-B-17958;"{""matched"":[0,1,2],""matchScore"":[1,0.24537037037037038,1],""exact"":2,""score"":2.2453703703703702,""order"":1,""size"":0.3333333333333333}";103.453703703704;2385;aleea vergului 4;35;aleea alexandru 4;no
URG-01509;B-II-m-B-19947;"{""matched"":[0,1,3],""matchScore"":[1,0.2638888888888889,1],""exact"":2,""score"":2.263888888888889,""order"":0.7777777777777777,""size"":0.25}";103.638888888889;2386;aleea vergului 5;483;aleea campul mosilor 5;no
URG-01510;B-II-m-B-18569;"{""matched"":[0,2,3],""matchScore"":[1,0.2746212121212121,1],""exact"":2,""score"":2.274621212121212,""order"":0.7777777777777777,""size"":0.25}";103.746212121212;2387;aleea vergului 7;613;aleea dealul mitropoliei 7;no
URG-01511;B-II-m-A-18983;"{""matched"":[0,2,4],""matchScore"":[1,0.32916666666666666,0.925],""exact"":1,""score"":2.2541666666666664,""order"":0.7333333333333334,""size"":0.2}";104.216666666667;2388;soseaua vergului 11;1036;soseaua kiseleff pavel dimitrievici 1;no
URG-01512;B-II-m-B-19292;"{""matched"":[0,1,-1],""matchScore"":[1,0.375,0],""exact"":1,""score"":1.375,""order"":1,""size"":0.3333333333333333}";103.75;2389;soseaua vergului 13;1343;soseaua nordului f.n.;no
URG-01513;B-II-m-A-19833;"{""matched"":[0,1,-1,-1],""matchScore"":[1,0.475,0,0],""exact"":1,""score"":1.475,""order"":1,""size"":0.25}";1047.5;2390;strada veronica micle 25;1909;strada verona arthur 3;no
URG-01514;B-II-m-B-19354;"{""matched"":[0,1,2],""matchScore"":[1,0.32222222222222224,1],""exact"":2,""score"":2.322222222222222,""order"":1,""size"":0.3333333333333333}";104.222222222222;2391;strada verzisori 35;1408;strada paris 35;no
URG-01515;B-II-m-B-18140;"{""matched"":[0,1,2],""matchScore"":[1,0.35185185185185186,1],""exact"":2,""score"":2.351851851851852,""order"":1,""size"":0.3333333333333333}";104.518518518519;2392;strada verzisori 46;203;strada berzei 46;no
URG-01516;B-II-m-B-19836;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2393;strada vespasian 54;1912;strada vespasian 18;no
URG-01517;B-II-m-B-21046;"{""matched"":[0,2,1,3],""matchScore"":[1,1,0.22380952380952382,0.42500000000000004],""exact"":2,""score"":2.6488095238095237,""order"":0.75,""size"":0.25}";1102.6630952381;2394;strada victor babes 12;603;strada daimaca victor 1;no
URG-01518;B-II-m-B-19865;"{""matched"":[0,1,2],""matchScore"":[1,1,0.46249999999999997],""exact"":2,""score"":2.4625,""order"":1,""size"":0.3333333333333333}";110.4625;2395;calea victoriei 16-20;1937;calea victoriei 120;no
CS1-00038;B-II-m-B-18167;"{""matched"":[0,1,2],""matchScore"":[1,1,1],""exact"":3,""score"":3,""order"":1,""size"":0.3333333333333333}";111;2396;strada blanari 3;231;strada blanari 3;yes
URG-01520;B-II-m-B-19858;"{""matched"":[0,1,2],""matchScore"":[1,1,0.35],""exact"":2,""score"":2.35,""order"":1,""size"":0.3333333333333333}";110.35;2397;calea victoriei 54;4;calea victoriei 56;no
CS1-00056;B-II-m-B-18296;"{""matched"":[0,1,2],""matchScore"":[1,1,1],""exact"":3,""score"":3,""order"":1,""size"":0.3333333333333333}";111;2398;strada cameliei 30;365;strada cameliei 30;yes
URG-01523;B-II-m-A-19843;"{""matched"":[0,1,2],""matchScore"":[1,1,0.9555555555555555],""exact"":2,""score"":2.9555555555555557,""order"":1,""size"":0.3333333333333333}";110.955555555556;2399;calea victoriei 122;1919;calea victoriei 12;no
URG-01524;B-II-m-A-19845;"{""matched"":[0,1,2],""matchScore"":[1,1,0.45555555555555555],""exact"":2,""score"":2.4555555555555557,""order"":1,""size"":0.3333333333333333}";110.455555555556;2400;calea victoriei 134;1921;calea victoriei 13;no
URG-01525;B-II-m-A-19845;"{""matched"":[0,1,2],""matchScore"":[1,1,0.45555555555555555],""exact"":2,""score"":2.4555555555555557,""order"":1,""size"":0.3333333333333333}";110.455555555556;2401;calea victoriei 135;1921;calea victoriei 13;no
URG-01526;B-II-m-A-19873;"{""matched"":[0,1,2],""matchScore"":[1,1,0.4111111111111111],""exact"":2,""score"":2.411111111111111,""order"":1,""size"":0.3333333333333333}";110.411111111111;2402;calea victoriei 190;1805;calea victoriei 192;no
URG-01527;B-II-m-B-19185;"{""matched"":[0,3,4],""matchScore"":[1,0.34848484848484845,1],""exact"":2,""score"":2.3484848484848486,""order"":0.6444444444444446,""size"":0.2}";104.484848484849;2403;strada viesparilor 29;1243;strada mendeleev d i 29;no
URG-01528;B-II-m-B-18988;"{""matched"":[0,3,4],""matchScore"":[1,0.2916666666666667,0.42500000000000004],""exact"":1,""score"":1.7166666666666668,""order"":0.6444444444444446,""size"":0.2}";103.341666666667;2404;soseaua viilor 94;1041;soseaua kiseleff pavel dimitrievici 9;no
URG-01529;B-II-m-B-18988;"{""matched"":[0,3,4],""matchScore"":[1,0.2916666666666667,0.42500000000000004],""exact"":1,""score"":1.7166666666666668,""order"":0.6444444444444446,""size"":0.2}";103.341666666667;2405;soseaua viilor 96;1041;soseaua kiseleff pavel dimitrievici 9;no
URG-01530;B-II-m-B-19878;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2406;strada viitorului 10-12;1951;strada viitorului 94;no
URG-01531;B-II-m-B-19878;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2407;strada viitorului 26a;1951;strada viitorului 94;no
URG-01532;B-II-m-B-19878;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2408;strada viitorului 33;1951;strada viitorului 94;no
URG-01533;B-II-m-B-19878;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2409;strada viitorului 70;1951;strada viitorului 94;no
URG-01534;B-II-m-B-19878;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2410;strada viitorului 117-119;1951;strada viitorului 94;no
URG-01535;B-II-m-B-19878;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2411;strada viitorului 157-159;1951;strada viitorului 94;no
URG-01536;B-II-m-B-19880;"{""matched"":[0,1,2],""matchScore"":[1,1,0.35],""exact"":2,""score"":2.35,""order"":1,""size"":0.3333333333333333}";110.35;2412;strada visarion 13;1953;strada visarion 14;no
URG-01537;B-II-m-B-19880;"{""matched"":[0,1,2],""matchScore"":[1,1,0.35],""exact"":2,""score"":2.35,""order"":1,""size"":0.3333333333333333}";110.35;2413;strada visarion 19;1953;strada visarion 14;no
URG-01538;B-II-m-B-19879;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2414;strada visarion 25;1952;strada visarion 4-6;no
URG-01539;B-II-m-B-19881;"{""matched"":[0,1,-1],""matchScore"":[1,0.4260521885521885,0],""exact"":1,""score"":1.4260521885521884,""order"":1,""size"":0.3333333333333333}";104.260521885522;2415;strada visinilor 2a;1954;strada vistierilor 5;no
URG-01540;B-II-m-B-19881;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2416;strada vistierilor 1;1954;strada vistierilor 5;no
URG-01541;B-II-m-B-18804;"{""matched"":[0,1,3],""matchScore"":[1,0.35185185185185186,1],""exact"":2,""score"":2.351851851851852,""order"":0.7777777777777777,""size"":0.25}";104.518518518519;2417;strada vitejescu 9;856;strada georgescu mihail 9;no
URG-01542;B-II-m-B-19899;"{""matched"":[0,1,3],""matchScore"":[1,0.4125,1],""exact"":2,""score"":2.4125,""order"":0.7777777777777777,""size"":0.25}";105.125;2418;strada vitejescu 16;1973;strada voinescu ion 16;no
URG-01543;B-II-m-B-18555;"{""matched"":[0,2,1,3],""matchScore"":[1,0.21726190476190477,0.2619047619047619,1],""exact"":2,""score"":2.4791666666666665,""order"":0.75,""size"":0.25}";1025.34523809524;2419;intrarea vladimir streinu 2;605;intrarea dascalu nicolae 2;no
URG-01544;B-II-m-B-18667;"{""matched"":[0,2,1,-1],""matchScore"":[1,0.33125,0.30952380952380953,0],""exact"":1,""score"":1.6407738095238096,""order"":0.6666666666666667,""size"":0.25}";1036.22023809524;2420;intrarea vladimir streinu 12;719;intrarea eftimiu victor 9;no
URG-01545;B-II-m-B-19940;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2421;strada vulturilor 4;2013;strada vulturilor 3;no
URG-01546;B-II-m-B-19940;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2422;strada vulturilor 51;2013;strada vulturilor 3;no
URG-01547;B-II-m-B-19940;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2423;strada vulturilor 55;2013;strada vulturilor 3;no
URG-01548;B-II-m-B-19941;"{""matched"":[0,1,-1],""matchScore"":[1,1,0],""exact"":2,""score"":2,""order"":1,""size"":0.3333333333333333}";110;2424;strada washington 5;2014;strada washington 9;no
URG-01549;B-II-m-B-18461;"{""matched"":[0,1,2],""matchScore"":[1,0.27777777777777773,1],""exact"":2,""score"":2.2777777777777777,""order"":1,""size"":0.3333333333333333}";103.777777777778;2425;strada witing 26;516;strada coltei 26;no
URG-01550;B-II-m-B-18467;"{""matched"":[0,1,2],""matchScore"":[1,0.27777777777777773,1],""exact"":2,""score"":2.2777777777777777,""order"":1,""size"":0.3333333333333333}";103.777777777778;2426;strada witing 42;521;strada coltei 42;no
